User ID,Venue ID,Venue Category,Venue Name,Latitude,Longitude,Timezone,UTC Time
1,4f35f3bce4b0d26b9f73e176,4bf58dd8d48988d1f3941735,Toy / Game Store,35.701001914939255,139.77131187915802,540,Sat Dec 08 05:56:34 +0000 2012
1,4b5982cbf964a520a58a28e3,4bf58dd8d48988d171941735,Event Space,35.69997164315019,139.77081030607224,540,Sat May 19 01:02:34 +0000 2012
1,4b19f917f964a520abe623e3,4bf58dd8d48988d129951735,Train Station,35.698596195264464,139.77301824864617,540,Sat Dec 08 06:10:19 +0000 2012
1,4b7782e8f964a520f49e2ee3,4d954b0ea243a5684a65b473,Convenience Store,35.6992593755892,139.77390825748444,540,Sat Dec 08 06:05:05 +0000 2012
1,4ba39d29f964a5201e4c38e3,4bf58dd8d48988d16e941735,Fast Food Restaurant,35.711804808889,139.79732394218445,540,Fri Nov 23 03:32:56 +0000 2012
1,4b6e2b1cf964a52042af2ce3,4bf58dd8d48988d131941735,Spiritual Center,35.714409481183694,139.79755997657776,540,Fri Nov 23 03:21:11 +0000 2012
1,4b0587a1f964a5207f9d22e3,4bf58dd8d48988d13a941735,Temple,35.71472743702163,139.79673385620117,540,Fri Nov 23 03:21:30 +0000 2012
1,4b5982cbf964a520a58a28e3,4bf58dd8d48988d171941735,Event Space,35.69997164315019,139.77081030607224,540,Sat May 19 06:11:24 +0000 2012
1,4b0587a6f964a5203e9e22e3,4bf58dd8d48988d129951735,Train Station,35.68137872227962,139.76608157157898,540,Fri Aug 10 07:10:10 +0000 2012
1,4b19f837f964a520a2e623e3,4bf58dd8d48988d129951735,Train Station,35.71334963635304,139.7760834033135,540,Sat Jul 07 09:50:34 +0000 2012
1,4b19f917f964a520abe623e3,4bf58dd8d48988d129951735,Train Station,35.698596195264464,139.77301824864617,540,Sat May 19 05:55:08 +0000 2012
1,4b5dcff1f964a520196d29e3,4bf58dd8d48988d145941735,Chinese Restaurant,35.70084932905884,139.77087133821084,540,Sat May 19 06:14:37 +0000 2012
1,4b19f837f964a520a2e623e3,4bf58dd8d48988d129951735,Train Station,35.71341172584363,139.77605844022628,540,Sun Apr 08 12:24:53 +0000 2012
1,4b19f917f964a520abe623e3,4bf58dd8d48988d129951735,Train Station,35.698596195264464,139.77301824864617,540,Thu Aug 09 20:00:23 +0000 2012
1,4e9f55d99adfb559cc1964f3,4bf58dd8d48988d16d941735,Café,35.699527,139.770389,540,Sat Dec 08 02:05:07 +0000 2012
1,4b19f917f964a520abe623e3,4bf58dd8d48988d129951735,Train Station,35.698596195264464,139.77301824864617,540,Sat Jul 07 09:42:48 +0000 2012
1,4b565cbff964a520380d28e3,4bf58dd8d48988d129951735,Train Station,35.69746615393185,139.78597551584244,540,Sat May 19 05:47:42 +0000 2012
1,4b6a4f2df964a520b0d12be3,4bf58dd8d48988d1ff931735,Convention Center,35.62986667837494,139.79426622390747,540,Fri Dec 28 20:56:48 +0000 2012
1,4b5dcf17f964a520dd6c29e3,4bf58dd8d48988d1e1931735,Arcade,35.700226,139.771692,540,Sun Jul 08 08:34:21 +0000 2012
1,4b19f917f964a520abe623e3,4bf58dd8d48988d129951735,Train Station,35.698596195264464,139.77301824864617,540,Sun Jul 08 08:42:48 +0000 2012
1,4b19f917f964a520abe623e3,4bf58dd8d48988d129951735,Train Station,35.698596195264464,139.77301824864617,540,Sun Jan 13 00:24:19 +0000 2013
1,4bbac8b753649c742f7249fb,4bf58dd8d48988d125941735,Office,35.69982798063144,139.77235902664074,540,Sun Jan 13 00:27:50 +0000 2013
1,4b19f917f964a520abe623e3,4bf58dd8d48988d129951735,Train Station,35.698596195264464,139.77301824864617,540,Sat Dec 08 00:21:13 +0000 2012
1,4de74b34e4cdfedb8a9a1b0c,4bf58dd8d48988d1ff941735,Miscellaneous Shop,35.69964036798454,139.77054684736154,540,Sat Dec 08 00:26:48 +0000 2012
1,4b569776f964a5201d1628e3,4bf58dd8d48988d121951735,Paper / Office Supplies Store,35.697973,139.78663036,540,Sat May 19 05:28:49 +0000 2012
1,4b5653a9f964a520810b28e3,4bf58dd8d48988d1fd931735,Subway,35.63440986098353,139.79161351919174,540,Sun Dec 09 09:26:38 +0000 2012
1,4bd4edd15631c9b6cf73a330,4bf58dd8d48988d122951735,Electronics Store,35.70018728253319,139.7719770669937,540,Sat Jul 07 09:09:21 +0000 2012
1,4bbac8b753649c742f7249fb,4bf58dd8d48988d125941735,Office,35.700145561422715,139.77304297643917,540,Sat Jul 07 09:06:42 +0000 2012
1,4b19f837f964a520a2e623e3,4bf58dd8d48988d129951735,Train Station,35.71349413258592,139.77619324102182,540,Sat Dec 08 00:17:02 +0000 2012
1,4b835f06f964a520330431e3,4bf58dd8d48988d1ff931735,Convention Center,35.668087628929534,139.76731538772583,540,Sun Apr 08 00:10:48 +0000 2012
1,4dd86e71e4cd37c893c5c0b2,4bf58dd8d48988d16d941735,Café,35.70093221409643,139.77065205574036,540,Sat May 19 08:02:50 +0000 2012
1,4b6a4f2df964a520b0d12be3,4bf58dd8d48988d1ff931735,Convention Center,35.62986667837494,139.79426622390747,540,Fri Dec 28 09:29:29 +0000 2012
1,4ef741e5be7bb4784d7fc2ee,4bf58dd8d48988d16e941735,Fast Food Restaurant,35.68018026630066,139.76835533249832,540,Fri Aug 10 06:48:32 +0000 2012
1,4efc041293ad9a27985e84eb,4bf58dd8d48988d120941735,Bar,35.691789984883684,139.77039590477943,540,Sat Nov 24 11:53:18 +0000 2012
1,4b19f837f964a520a2e623e3,4bf58dd8d48988d129951735,Train Station,35.71340841518051,139.77637796853452,540,Sat Oct 27 13:35:56 +0000 2012
1,4b6a4f2df964a520b0d12be3,4bf58dd8d48988d1ff931735,Convention Center,35.62986667837494,139.79426622390747,540,Sun Dec 30 20:44:48 +0000 2012
1,4b6a4f2df964a520b0d12be3,4bf58dd8d48988d1ff931735,Convention Center,35.62986667837494,139.79426622390747,540,Fri Aug 10 04:42:47 +0000 2012
1,4dbb6cf96e810768bf451352,4bf58dd8d48988d129951735,Train Station,35.681487656521725,139.76596355438232,540,Sat May 19 21:06:58 +0000 2012
1,4b0587a6f964a5203e9e22e3,4bf58dd8d48988d129951735,Train Station,35.68137872227962,139.76608157157898,540,Sat May 19 20:45:50 +0000 2012
1,4b593c7ef964a520828228e3,4bf58dd8d48988d16e941735,Fast Food Restaurant,35.69926155378716,139.77390557527542,540,Sun Apr 08 10:45:08 +0000 2012
1,4b9dd2aaf964a52020bf36e3,4bf58dd8d48988d122951735,Electronics Store,35.70128071770129,139.77129310369492,540,Sun Apr 08 08:58:02 +0000 2012
1,4b4162b1f964a52016c625e3,4bf58dd8d48988d129951735,Train Station,35.64592362299403,139.8269248008728,540,Sat Dec 08 23:56:17 +0000 2012
1,4b5ab7bff964a520eed128e3,4bf58dd8d48988d1fb941735,Hobby Shop,35.698327101400224,139.77162837982178,540,Sat Jul 07 07:40:57 +0000 2012
1,4b55670ff964a52071e327e3,4bf58dd8d48988d122951735,Electronics Store,35.69901541704127,139.7746217250824,540,Sat Jul 07 07:56:31 +0000 2012
1,4b6a4f2df964a520b0d12be3,4bf58dd8d48988d1ff931735,Convention Center,35.62986667837494,139.79426622390747,540,Sun Dec 30 03:01:16 +0000 2012
1,4b19f837f964a520a2e623e3,4bf58dd8d48988d129951735,Train Station,35.713526469888286,139.77646284353025,540,Sat Nov 24 11:40:54 +0000 2012
1,4b0587a6f964a5203e9e22e3,4bf58dd8d48988d129951735,Train Station,35.68137872227962,139.76608157157898,540,Sat Nov 24 13:49:35 +0000 2012
1,4b5ef219f964a520569f29e3,4bf58dd8d48988d129951735,Train Station,35.7277712437567,139.77096319198608,540,Fri Aug 10 10:47:42 +0000 2012
1,4b62b1dbf964a5204f4f2ae3,4bf58dd8d48988d1f3941735,Toy / Game Store,35.69889343748743,139.77101683616638,540,Fri Dec 14 10:33:47 +0000 2012
1,4de74b34e4cdfedb8a9a1b0c,4bf58dd8d48988d1ff941735,Miscellaneous Shop,35.69964036798454,139.77054684736154,540,Fri Dec 14 10:47:16 +0000 2012
1,4e9f55d99adfb559cc1964f3,4bf58dd8d48988d16d941735,Café,35.699527,139.770389,540,Fri Dec 14 10:48:03 +0000 2012
1,4b5d20daf964a520bc5329e3,4bf58dd8d48988d1ae941735,University,35.69541694176286,139.7414857149124,540,Sat Dec 08 06:32:34 +0000 2012
1,4b73785bf964a52022b02de3,4bf58dd8d48988d114951735,Bookstore,35.6989849221703,139.77105975151062,540,Sun Jan 13 04:39:22 +0000 2013
1,4b6a4f2df964a520b0d12be3,4bf58dd8d48988d1ff931735,Convention Center,35.62986667837494,139.79426622390747,540,Sun Dec 30 06:39:35 +0000 2012
1,4b19f837f964a520a2e623e3,4bf58dd8d48988d129951735,Train Station,35.7132551307089,139.7762681304848,540,Sat Jan 26 12:44:42 +0000 2013
1,4b4162b1f964a52016c625e3,4bf58dd8d48988d129951735,Train Station,35.64592362299403,139.8269248008728,540,Mon Dec 31 14:36:09 +0000 2012
1,4b19f917f964a520abe623e3,4bf58dd8d48988d129951735,Train Station,35.698596195264464,139.77301824864617,540,Sun Apr 08 12:18:00 +0000 2012
1,4b60c0acf964a52063f729e3,4bf58dd8d48988d129951735,Train Station,35.845676114271136,139.6472043674592,540,Sun Jan 13 11:50:59 +0000 2013
1,4b5ef219f964a520569f29e3,4bf58dd8d48988d129951735,Train Station,35.7277712437567,139.77096319198608,540,Sat Jul 07 23:45:18 +0000 2012
1,4b19f917f964a520abe623e3,4bf58dd8d48988d129951735,Train Station,35.698596195264464,139.77301824864617,540,Sat Oct 27 13:25:21 +0000 2012
1,4b443147f964a5208bf225e3,4bf58dd8d48988d129951735,Train Station,35.695965872216426,139.75806713104248,540,Wed Jan 02 14:04:30 +0000 2013
1,4b575064f964a520ce3028e3,4bf58dd8d48988d1fd931735,Subway,35.69213199326626,139.78275418281555,540,Wed Jan 02 14:16:52 +0000 2013
1,4b593c7ef964a520828228e3,4bf58dd8d48988d16e941735,Fast Food Restaurant,35.69926155378716,139.77390557527542,540,Sat Jul 07 08:06:20 +0000 2012
1,4b0587a6f964a5203d9e22e3,4bf58dd8d48988d129951735,Train Station,35.69080269423021,139.70027922656513,540,Fri Aug 10 14:24:33 +0000 2012
1,4b19f837f964a520a2e623e3,4bf58dd8d48988d129951735,Train Station,35.71332822078902,139.77622319679568,540,Sat May 19 10:51:07 +0000 2012
1,4b19f917f964a520abe623e3,4bf58dd8d48988d129951735,Train Station,35.698596195264464,139.77301824864617,540,Sat May 19 10:43:35 +0000 2012
1,4b6cc500f964a52026532ce3,5032792091d4c4b30a586d5c,Concert Hall,35.703206172660224,139.75456953048706,540,Wed Jan 02 07:25:28 +0000 2013
