User ID,Venue ID,Venue Category,Venue Name,Latitude,Longitude,Timezone,UTC Time
1,46f52f99f964a520ef4a1fe3,4bf58dd8d48988d14e941735,American Restaurant,40.66530754367275,-73.98940086364746,-240,Sat May 19 20:38:26 +0000 2012
1,3fd66200f964a52048e31ee3,4bf58dd8d48988d1ce941735,Seafood Restaurant,40.7348950659147,-74.00315488728896,-300,Fri Dec 14 17:55:32 +0000 2012
1,4fa4a231e4b09571de93b9a7,4bf58dd8d48988d1c1941735,Mexican Restaurant,40.759220487652186,-73.98880004882812,-240,Sat May 05 14:59:55 +0000 2012
1,428d2880f964a520b5231fe3,4bf58dd8d48988d1fa931735,Hotel,40.75673068586622,-73.97406974625711,-240,Sat Apr 14 17:45:23 +0000 2012
1,4fb62dcb4fc6cfd3cc2c1acc,4bf58dd8d48988d1f1931735,General Entertainment,40.6599524367078,-73.96886587142944,-240,Sat May 19 17:54:31 +0000 2012
1,49d2b43ef964a520cb5b1fe3,4bf58dd8d48988d1e0931735,Coffee Shop,40.720087,-74.003961,-240,Mon Jul 02 18:16:36 +0000 2012
1,4ae9d217f964a520bcb621e3,4bf58dd8d48988d1cb941735,Food Truck,40.74224984882722,-73.98476600646973,-240,Tue May 08 16:49:39 +0000 2012
1,3fd66200f964a520c5f11ee3,4bf58dd8d48988d14e941735,American Restaurant,40.719607,-73.986764,-240,Sat May 26 22:44:50 +0000 2012
1,42accc80f964a52047251fe3,4bf58dd8d48988d123941735,Bar,40.77662441238305,-73.97948193619018,-240,Fri Jul 13 22:47:08 +0000 2012
1,4a58cd1af964a520e8b71fe3,4bf58dd8d48988d122951735,Electronics Store,40.72603399174193,-73.99630868324209,-240,Sat Apr 21 19:18:49 +0000 2012
1,4d081fb700e6b1f7d4060cd7,4bf58dd8d48988d113941735,Korean Restaurant,40.7641035574988,-73.98672473457826,-240,Sat Apr 14 03:07:56 +0000 2012
1,42586c80f964a520db201fe3,4bf58dd8d48988d121941735,Bar,40.7759862279394,-73.97952785019343,-240,Tue May 01 22:15:23 +0000 2012
1,42accc80f964a52047251fe3,4bf58dd8d48988d123941735,Bar,40.77662441238305,-73.97948193619018,-240,Thu Jun 07 22:37:34 +0000 2012
1,474d3e5df964a520a24c1fe3,4bf58dd8d48988d117941735,Beer Garden,40.71653437713537,-73.96144836446048,-240,Sun Jun 10 20:07:53 +0000 2012
1,3fd66200f964a520e9e61ee3,4bf58dd8d48988d147941735,Diner,40.7337627,-74.006264,-240,Fri Apr 20 01:49:26 +0000 2012
1,4b7048c9f964a52001102de3,4bf58dd8d48988d103951735,Clothing Store,40.71424,-73.960151,-240,Sun Jun 10 20:42:43 +0000 2012
1,4f3283f0e4b057434d8fdc81,4bf58dd8d48988d1c1941735,Mexican Restaurant,40.717888278718746,-74.00566835256892,-240,Tue Apr 10 16:21:48 +0000 2012
1,3fd66200f964a52075ea1ee3,4bf58dd8d48988d110941735,Italian Restaurant,40.774364,-73.981734,-240,Tue May 15 23:18:43 +0000 2012
1,49d2b43ef964a520cb5b1fe3,4bf58dd8d48988d1e0931735,Coffee Shop,40.720087,-74.003961,-240,Mon Jul 30 20:11:04 +0000 2012
1,4ad778a8f964a520030b21e3,4bf58dd8d48988d11e941735,Bar,40.73830503995525,-73.99300887473368,-240,Tue Jul 03 22:12:37 +0000 2012
1,4fbf92b7e4b08821682bf100,4bf58dd8d48988d130941735,Building,40.720201057694055,-74.00539864440555,-300,Tue Dec 11 14:36:53 +0000 2012
1,4fbf92b7e4b08821682bf100,4bf58dd8d48988d130941735,Building,40.720201057694055,-74.00539864440555,-240,Thu Jun 07 17:42:05 +0000 2012
1,3fd66200f964a520caea1ee3,4bf58dd8d48988d1d4941735,Bar,40.73008408039016,-73.98925602436066,-240,Sat Jul 07 00:16:43 +0000 2012
1,4abc1f51f964a520798620e3,4bf58dd8d48988d1ce941735,Seafood Restaurant,40.781558,-73.975792,-240,Sat Apr 28 01:13:47 +0000 2012
1,4f3283f0e4b057434d8fdc81,4bf58dd8d48988d1c1941735,Mexican Restaurant,40.717888278718746,-74.00566835256892,-240,Mon Jul 02 16:00:17 +0000 2012
1,4d1829fae190721e1b3f2021,4bf58dd8d48988d16f941735,Hot Dog Joint,40.717006,-73.956565,-240,Sun Jun 10 23:18:56 +0000 2012
1,4581734ff964a520653f1fe3,4bf58dd8d48988d1ce941735,Seafood Restaurant,40.71775896885272,-73.95858418871383,-240,Sun Jun 10 22:02:57 +0000 2012
1,4d27b39755a8b60c0c4bc6c0,4bf58dd8d48988d155941735,Gastropub,40.72800677563629,-73.99914264678955,-240,Tue May 29 21:33:52 +0000 2012
1,4d4ac10da0ef54814b6ffff6,4bf58dd8d48988d157941735,American Restaurant,40.78401843692215,-73.97452399134636,-240,Thu Jul 05 01:00:14 +0000 2012
1,42814b00f964a520dc211fe3,4bf58dd8d48988d1c1941735,Mexican Restaurant,40.78085,-73.976243,-240,Sun Jul 15 22:14:46 +0000 2012
1,3fd66200f964a52074e71ee3,4bf58dd8d48988d1ce941735,Seafood Restaurant,40.75250498676928,-73.97758003761531,-240,Sat Jun 16 23:33:50 +0000 2012
1,49d2b43ef964a520cb5b1fe3,4bf58dd8d48988d1e0931735,Coffee Shop,40.720087,-74.003961,-240,Thu Apr 19 19:02:25 +0000 2012
1,42814b00f964a520dc211fe3,4bf58dd8d48988d1c1941735,Mexican Restaurant,40.78085,-73.976243,-240,Sun Apr 22 02:21:25 +0000 2012
1,4a541923f964a52008b31fe3,4bf58dd8d48988d14e941735,American Restaurant,40.785677,-73.976498,-240,Sun Apr 08 20:02:10 +0000 2012
1,49ff6b95f964a5201f701fe3,4bf58dd8d48988d11e941735,Bar,40.74781156213384,-73.94023868135636,-240,Sat Jul 07 22:22:59 +0000 2012
1,4aab0204f964a520855820e3,4bf58dd8d48988d14e941735,American Restaurant,40.74131915864618,-74.00611595251165,-240,Thu Apr 19 22:51:19 +0000 2012
1,4ad0c792f964a520bed920e3,4bf58dd8d48988d11d941735,Bar,40.78190857167775,-73.9486826526737,-240,Sun Jul 08 02:03:50 +0000 2012
1,4ea8ab9cf790328ae1736bac,4bf58dd8d48988d155941735,Gastropub,40.7867655445385,-73.9757341687067,-240,Sat May 12 01:20:06 +0000 2012
1,42accc80f964a52047251fe3,4bf58dd8d48988d123941735,Bar,40.77662441238305,-73.97948193619018,-240,Sun May 27 21:25:40 +0000 2012
1,49d2b43ef964a520cb5b1fe3,4bf58dd8d48988d1e0931735,Coffee Shop,40.720087,-74.003961,-240,Tue Jun 12 18:20:23 +0000 2012
1,4fbf92b7e4b08821682bf100,4bf58dd8d48988d130941735,Building,40.720201057694055,-74.00539864440555,-240,Fri May 25 14:10:46 +0000 2012
1,4fbf92b7e4b08821682bf100,4bf58dd8d48988d130941735,Building,40.720201057694055,-74.00539864440555,-240,Tue Jul 24 13:47:07 +0000 2012
1,4e691e82b9930387355c629d,4bf58dd8d48988d14e941735,American Restaurant,40.72516293205118,-73.992159523528,-240,Sat Apr 21 16:28:11 +0000 2012
1,4d4ac10da0ef54814b6ffff6,4bf58dd8d48988d157941735,American Restaurant,40.78401843692215,-73.97452399134636,-240,Sun Apr 29 20:45:25 +0000 2012
1,4d4ac10da0ef54814b6ffff6,4bf58dd8d48988d157941735,American Restaurant,40.78401843692215,-73.97452399134636,-240,Sat Apr 07 17:42:24 +0000 2012
1,42accc80f964a52047251fe3,4bf58dd8d48988d123941735,Bar,40.77662441238305,-73.97948193619018,-240,Sun May 13 22:07:43 +0000 2012
1,4ace6c89f964a52078d020e3,4bf58dd8d48988d1ed931735,Airport,40.773839,-73.87122,-300,Sat Dec 15 00:13:02 +0000 2012
1,4db44994cda1c57c82583709,4bf58dd8d48988d1f1931735,General Entertainment,40.73939794092962,-73.99320973426613,-240,Sun Apr 08 18:20:29 +0000 2012
1,4cc9a5760f7bef3b5f9c7fdd,4bf58dd8d48988d1ce941735,Seafood Restaurant,40.74588914242651,-73.98852104404719,-240,Sat Jun 16 21:29:30 +0000 2012
1,49dc03d9f964a520445f1fe3,4bf58dd8d48988d116941735,Bar,40.729658,-73.998515,-240,Sat Apr 21 18:48:58 +0000 2012
1,4af33b2af964a520edeb21e3,4bf58dd8d48988d128951735,Gift Shop,40.775911,-73.980051,-240,Tue May 01 22:08:18 +0000 2012
1,43a52546f964a520532c1fe3,4bf58dd8d48988d1ed931735,Airport,40.645089355976346,-73.7845230102539,-240,Fri Aug 10 16:40:07 +0000 2012
1,49d2b43ef964a520cb5b1fe3,4bf58dd8d48988d1e0931735,Coffee Shop,40.720087,-74.003961,-240,Thu Apr 12 17:19:21 +0000 2012
1,3fd66200f964a52099e31ee3,4bf58dd8d48988d11d941735,Bar,40.78596681258024,-73.97258897211563,-240,Sun May 27 19:47:01 +0000 2012
1,4d9885ae647d8cfa23ccf03d,4bf58dd8d48988d1f7941735,Flea Market,40.72059136642329,-73.96331906318665,-240,Sun Jun 10 19:44:25 +0000 2012
1,42586c80f964a520db201fe3,4bf58dd8d48988d121941735,Bar,40.77599261490086,-73.97936715113406,-240,Sun Aug 05 23:35:07 +0000 2012
1,4c12b3d07f7f2d7f11ccdd68,4bf58dd8d48988d11d941735,Bar,40.72750268407933,-74.00063395500183,-240,Thu Apr 19 02:09:21 +0000 2012
1,4e186a7062e12640d874ee41,4bf58dd8d48988d1ce941735,Seafood Restaurant,40.720537,-73.963521,-240,Sun Jun 10 17:38:50 +0000 2012
